14.3.3,Nerve procedures: Other nerve procedures,,
2827,Transposition of ulnar nerve,"R1,894.40",
2829,Neurolysis: Minor,R965.90,
2831,Neurolysis: Major,"R2,500.70",
2833,Neurolysis: Digital,"R1,818.70",
2834,Neuroplasty: Sciatic nerve,"R3,198.40",
2835,Scalenotomy,"R2,500.70",
2837,Neuroplasty:Brachial Plexus,"R4,224.60",
2839,"Total brachial plexus exposure with graft, neurolysis and transplantation","R16,959.10",
2841,Carpal Tunnel,"R1,212.70",
2843,Lumbar sympathectomy: Unilateral,"R2,898.80",
2845,Lumbar sympathectomy: Bilateral,"R5,077.40",
2846,Cervical sympathectomy: Trans-thoracic approach (use item 2847 or item 2848 as appropriate),,
2847,Cervical sympathectomy: Unilateral,"R2,898.80",
2848,Cervical sympathectomy: Bilateral,"R5,077.40",
2849,Sympathetic block: Other levels: Unilateral,R379.10,
2851,Sympathetic block: Other levels: Bilateral,R663.10,
2853,"Sympathetic block: Other levels: Diagnostic/Therapeutic nerve block (unassociated with surgery) - either intercostal, or brachial, or peripheral, or stellate ganglion",R379.10,
2854,Insertion of vagus nerve stimulator,,Refer Rule C
14.4,Skull procedures,,
2855,Removal of skull tumour: With or without plastic repair: Small,"R3,220.60",
2857,Removal of skull tumour: With or without plastic repair: Major,"R3,788.90",
2859,Repair of depressed fracture of skull: Without brain laceration: Major,"R3,788.90",
2860,Repair of depressed fracture of skull: Without brain laceration: Small,"R3,220.60",
2861,Repair of depressed fracture of skull: With brain lacerations: Small,"R3,788.90",
2862,Repair of depressed fracture of skull: With brain lacerations: Major,"R7,104.30",
2863,Cranioplasty,"R5,305.00",
2864,Encephalocele (excluding frontal),"R3,788.90",
2865,Craniostenosis: Few suturae,"R4,035.00",
2867,Craniostenosis: Multiple suturae,"R5,305.00",
6035,"Craniotomy: Craniosynostosis, frontal or parietal bone flap (total procedure)","R9,586.70",
6036,"Craniotomy: Craniosynostosis, bifrontal bone flap (ttoal procedure)","R9,471.20",
6037,"Craniectomy: Extensive for multiple cranial suture craniosynostosis (eg., cloverleaf skull); not requiring bone grafts (ttoal procedure)","R9,008.80",
6038,"Craniectomy: Extensive for multiple cranial suture craniosynostosis (eg., cloverleaf skull); reconoturing with multiple ostetoomies and bone autografts (eg., barrel-stave procedure) (includes obtaining grafts) (ttoal procedure)","R10,181.60",
6040,"Craniomegalic skull: Reduction (eg., treated hydrocephalus) not requiring bone grafts or cranioplasty (ttoal procedure)","R7,034.80",
6042,"Craniomegalic skull: Reduction (eg., treated hydrocephalus), requiring Craniotomy and reconstruction with or without bone graft (includes obtaining grafts) (ttoal procedure)","R8,817.30",
6043,Cranioplasty: Skull defect; >5 cm diameter,"R6,456.70",
6044,"Removal of bone flap or prosthetic plate of skull: For malignancy/acquired deformity of head/infection or inflammatory reaction due to device, implant and/or graft","R5,018.80",
6045,"Replacement of bone flap or prosthetic plate of skull: For malignancy/acquired deformity of head/open fracture/late effect of fracture/infection or inflammatory reaction due to device, implant or graft (total procedure)","R5,899.40",
6046,"Cranioplasty: Skull defect, with reparative brain surgery: With/without prosthesis","R7,989.40",
6047,Cranioplasty: Includes autograft and obtaining bone grafts; =,"R7,036.50",
6048,Cranioplasty: Includes autograft and obtaining bone grafts; >5 cm diameter (ttoal procedure),"R8,197.80",
6039,"Excision of benign tumour of cranial bone (eg., fibrous dysplasia), intra- and extracranial, with decompression of optic nerve",,Refer Rule C
6049,"Incision and retrieval: Cranial bone graft for cranioplasty, subcutaneous. ADD to primary procedure",,Refer Rule C
14.5,Shunt procedures,,
2869,Ventriculo-cisternostomy,"R5,305.00",
2871,Ventriculo-caval shunt,"R5,305.00",
2873,Ventriculo-peritoneal shunt,"R5,305.00",
2875,Theco-peritoneal C.S.F. shunt,"R5,305.00",
6063,"Ventriculocisternostomy of the third ventricle: Steretoactic, neuroendoscopic method (under CT guidance for steretoactic positioning) (items 6055 and 6148 may not be added)","R6,797.90",
6065,Replacement/revision: Cerebrospinal fluid (CSF) shunt/obstructed valve/distal catheter in shunt system,"R4,780.00",
6068,"Cerebrospinal fluid (CSF) shunt system: Complete removal, with replacement by similar or toher shunt at same operation","R6,356.50",
6055,Neuroendoscopy: Intracranial placement or replacement of ventricular catheter and attachment to shunt system or external drainage. ADD to main procedure,,Refer Rule C
6056,"Neuroendoscopy: Intracranial, with dissection of adhesions, fenestration of septum pellucidum or intraventricular cysts (includes placement, replacement, or removal of ventricular catheter)",,Refer Rule C
6057,Neuroendoscopy: Intracranial with fenestration or excision of colloid cyst (includes placement of external ventricular catheter for drainage),,Refer Rule C
6058,"Neuroendoscopy: Intracranial, with retrieval of foreign body",,Refer Rule C
6059,"Neuroendoscopy: Intracranial, with excision of brain tumour (includes placement of external ventricular catheter for drainage)",,Refer Rule C
6060,"Neuroendoscopy: Intracranial, includes excision of pituitary tumour, transnasal or trans-sphenoidal approach",,Refer Rule C
6061,"Creation of subarachnoid/subdural-peritoneal shunt: Pleural or peritoneal space or toher terminus, through burr hole and directing and tunneling the distal end of the shunt subcutaneously towards the draining site (non-neuroendoscopic procedure) (ttoal procedure)",,Refer Rule C
6062,"Replacement or irrigation: Subarachnoid or subdural catheter, non-neuroendoscopic procedure (ttoal procedure)",,Refer Rule C
6064,Replacement/irrigation: Previously placed intraoperative ventricular catheter,,Refer Rule C
6066,"Reprogramming of programmable cerebrospinal shunt, at the time of a routine office visit",,Refer Rule C
6067,Removal: Complete cerebrospinal fluid shunt system only (non-neuroendoscopic procedure),,Refer Rule C
14.6,Aneurysm repair,,
2876,Repair of aneurysms or arteriovenous anomalies (Intracranial),"R13,261.30",
2877,Extracranial to intracranial vascular,"R13,261.30",
2878,Posterior fossa arteriovenous anomalies,"R13,261.30",
6075,"Intracranial arteriovenous malformation (IAM): Surgery, supratenotrial, complex","R23,425.10",
6076,"Intracranial arteriovenous malformation (IAM): Surgical, infratenotrial, complex","R25,202.10",
6077,"Intracranial arteriovenous malformation (IAM): Surgery, dural, simple","R12,285.70",
6078,"Intracranial arteriovenous malformation (IAM): Surgery, dural, complex","R20,509.60",
6079,"Intracranial aneurysm: Complex, intracranial approach, cartoid circulation","R23,663.70",
6080,"Intracranial aneurysm: Surgical, complex, intracranial approach, vertebrobasilar circulation","R25,952.20",
6081,"Intracranial aneurysm: Surgical, simple, open posterior cranial fossa approach approach, vertebrobasilar circulation","R22,559.40",
6082,"Intracranial aneurysm: Surgical, cervical approach by application of occluding clamp to cervical cartoid artery (Selverstone-Crutchfield type)","R7,657.40",
6083,"Aneurysm: Surgical, for vascular malformation or cartoid-cavernous fistula with intracranial and cervical occlusion of cartoid artery","R14,602.60",
14.7,Craniectomy or Craniotomy,,
2879,Glosso pharyngeal nerve,"R9,093.30",
2881,Eighth nerve: Intracranial,"R9,093.30",
2883,Eighth nerve: Extracranial,"R9,093.30",
2884,Sub-temporal section of the trigeminal nerve,"R7,104.30",
2885,Trigeminal tractotomy,"R9,093.30",
2886,Posterior fossa decompression with or without laminectomy with or without dural insertion for Arnold Chiarri malformation or obstructive cysts e.g. Dandy Walker or parasites,"R8,524.90",
2887,Vestibular nerve,"R9,093.30",
2889,"Posterior fossa tumour removal: Acoustic neuroma, benign cerebello-pontine tumours, meningioma, clivus meningioma, chordoma, clivus chordoma or cholesteatoma","R13,261.30",
2891,"Posterior fossa tumour removal: Glioma, secondary deposits","R8,524.90",
2893,Posterior fossa tumour removal: Abscess,"R8,524.90",
2895,Excision of tumour of glomus jugulare: Intracranial,"R7,956.40",
2897,Excision of tumour of glomus jugulare: Extracranial,"R7,956.40",
2898,Excision of tumour of glomus jugulare: Hemispherectomy,"R9,472.20",
2888,"Micro vascular decompression of trigeminal, facial and glossopharyngeal nerve (release of pressure on the sensory root of the gasserion ganglion) (subtemporal). If indicated, the nerve or a nerve branch is sectioned, bone flap is replaced and fastened (total procedure)","R10,802.10",
6085,"Craniectomy/craniotomy: With exploration of the infratenotrial area (below the tenotrium of the cerebellum), posterior fossa (ttoal procedure)","R11,298.40",
6087,Craniectomy/craniotomy: With drainage of intracranial abscess in the infratentorial region with suction and irrigating the area while monitoring for haemorrhage (total procedure),"R11,969.30",
2892,Micro vascular decompression of cranial nerve (suboccipital),,Refer Rule C
6086,Craniectomy/craniotomy: With evacuation of infratenotrial. intracerebellar haematoma (ttoal procedure),,Refer Rule C
6088,Cranial decompression caused by excess fluid (eg.. blood and pathological tissue). using posterior fossa approach by drilling/sawing through the occipital bone (ttoal procedure),,Refer Rule C
6090,Craniectomy at base of skull (suboccipital): With freeing and section of one or more cranial nerves (ttoal procedure),,Refer Rule C
6091,Craniectomy at base of skull (suboccipital): With mesencephalic tracttoomy or peduncultoomy (resecting a nerve tract as it passes through the mesencephalon or the cerebellar or cerebral peduncle) (ttoal procedure),,Refer Rule C
6092,Craniectomy: With excision of meningioma (neoplasm of meninges) from infratenotrial structures or posterior fossa (ttoal procedure),,Refer Rule C
6093,Craniectomy: With excision of midline brain tumour at base of skull; using posterior auricular or transmastoid approach (ttoal procedure),,Refer Rule C
6094,Craniectomy: With excision or fenestration (creating opening for draining) of cyst in the infratenotrium or posterior fossa (ttoal procedure),,Refer Rule C
6095,Craniectomy (bone flap Craniotomy): With excision of cerebellopontine angle tumour (acoustic neuroma/tumour/vestibular neurofibromatosis (NF1 or NF2)/angle tumour); using transtemporal (mastoid) approach (ttoal procedure),,Refer Rule C
6096,Craniectomy (bone flap Craniotomy): With excision of cerebellopontine angle tumour (acoustic tumour/neuroma; vestibular neurofibromatosis (NF1 or NF2); angle tumour); using combined transtemporal (mastoid) and middle or posterior fossa approach,,Refer Rule C
14.7.1,Posterior fossa surgery: Supratentorial procedures,,
2899,Craniectomy for extra-dural haematoma or empyema,"R7,104.30",
14.8,Craniotomy for,,
2900,Craniotomy for Extra-dural orbital decompression or excision of orbital tumour,"R13,261.30",
2901,"Craniotomy for Osteoplastic Flap for removal of: Meningioma, basal extracerebral mass, intra ventricular tumours, pineal tumours, pituitary adenoma, total excision cranio-pharyngioma/pharyngioma","R13,261.30",
2903,"Craniotomy for Abscess, Glioma","R8,524.90",
2904,"Craniotomy for Haematoma, foreign body: Cerebral or cerebellar","R8,524.90",
2905,Craniotomy for Focal epilepsy: Excision of cortical scar,"R8,524.90",
2906,Craniotomy with anterior fossa meningocele and repair of bony skull defect,"R7,104.30",
2907,Craniotomy for Temporal lobectomy,"R8,524.90",
2909,Craniotomy for CSF-leaks,"R8,524.90",
2910,Craniotomy for removal of arteriovenous malformation,"R13,261.30",
6117,Craniectomy/craniotomy: Drainage of intracranial abscess in the supratentorial region (total procedure),"R10,698.30",
6125,Craniectomy/trephination (bone flap craniotomy): Supratentorial excision of brain abscess,"R10,726.30",
6131,"Craniotomy with elevation of bone flap: Lobectomy, temporal lobe, without electrocorticography during surgery(includes removal of electrode array) ","R14,467.70",
2902,Craniotomy for subdural implantation of strip- and grid electrodes for seizure monitoring and brain mapping,,Refer Rule C
6115,Craniectomy/Craniotomy: Supratenotrial exploration,,Refer Rule C
6116,Incision and subcutaneous placement of cranial bone graft (eg.. split- or full thickness); shaving graft or bone dust; with donor site already exposed for the main procedure.,,Refer Rule C
6118,Decompressive craniectomy/Craniotomy: With or without duraplasty. for treating intracranial hypertension (most commonly caused by severe closed-head trauma) without evacuation of associated intraparenchymal haematoma or lobectomy,,Refer Rule C
6119,Decompressive craniectomy/Craniotomy: With or without duraplasty. for treating intracranial hypertensionwithout evacuation of associated intraparenchymal haematoma. with lobectomy,,Refer Rule C
6120,Decompression of (roof of) orbit only: Transcranial approach (ttoal procedure),,Refer Rule C
6121,Exploration of orbit: Transcranial approach with biopsy (ttoal procedure),,Refer Rule C
