0759,Muscle and tendon repair: Other single tendon,"R1,933.00",
0760,"Hand: Flexor tendon suture: Primary, zone 1 (each) (modifier 0005 applicable)","R5,528.20",
0761,"Hand: Flexor tendon repair: Primary, zone 2 (no mans land) (each) (modifier 0005 applicable","R6,263.40",
0762,"Hand: Flexor tendon suture: Primary, zone 3 and 4 (wrist and forearm) (each) (modifier 0005 applicable","R4,800.60",
0763,Muscle and tendon repair: Tendon or ligament injection,R226.00,
0764,"Hand: Flexor tendon repair: Secondary, zone 1","R6,120.70",
0765,"Hand: Flexor tendon repair: Secondary, zone 2 (no mans land)","R6,263.40",
0766,"Hand: Flexor tendon repair: Secondary, zone 3 and 4 (wrist and forearm)","R4,782.90",
0767,Hand: Flexor tendon suture: Primary (per tendon),"R3,213.30",
0768,Repair: Intrinsic muscles of hand (each) (modifier 0005 applicable),"R3,144.10",
0769,Hand: Flexor tendon suture: Secondary (per tendon),"R4,016.50",
0771,Extensor tendon suture: Primary (per tendon),"R3,255.90",
0773,Extensor tendon suture: Secondary (per tendon),"R2,008.40",
0774,Repair of Boutonniere deformity or Mallet finger with graft,"R4,611.50",
3.4.4,"Muscles, tendons and fasciae: Tendon graft",,
0775,Free tendon graft,"R4,016.50",
0776,Reconstruction of pulley for flexor tendon,"R1,255.30",
0777,Tendon graft: Finger: Flexor,"R4,819.80",
0779,Tendon graft: Finger: Extensor,"R3,062.70",
0780,Two stage flexor tendon graft using silastic rod,"R6,024.50",
3.4.5,"Muscles, tendons and fasciae: Tendolysis",,
0781,"Tendon freeing operation, except where specified elsewhere","R1,606.90",
0782,Carpal tunnel syndrome,"R2,478.00",
0783,Tenolysis: De Quervain,R954.20,
0784,Trigger finger,R954.20,
0785,Flexor tendon freeing operation following free tendon graft or suture,"R4,689.60",
0787,"Extensor tendon freeing operation following graft or suture in finger, hand or forearm, each tendon","R4,541.00",
0788,Intrinsic tendon release per finger,"R1,606.90",
0789,Central tendon tenotomy for Boutonniere deformity,"R1,606.90",
3.4.6,"Muscles, tendons and fasciae: Tenodesis",,
0790,Tenodesis: Digital joint,"R2,259.30",
3.4.7,"Muscles, tendons and fasciae: Muscle tendon and facia transfer",,
0791,Single tendon transfer,"R2,409.90",
0792,Multiple tendon transfer,"R3,213.30",
0793,Hamstring to quadriceps transfer,"R3,539.30",
0794,Pectoralis major or Latissimus dorsi transfer to biceps tendon,"R8,032.80",
0795,Tendon transfer at elbow,"R2,911.90",
0802,Radial club hand repair - stand alone procedure,"R9,044.30",
0803,Hand tendons: Single tendon transfer (first),"R2,409.90",
0809,Hand tendons: Substitution for intrinsic paralysis of hand,"R5,622.90",
0811,Hand tendons: Opponens tendon transfer (including obtaining of graft),"R5,538.00",
3.4.8,"Muscles, tendons and fasciae: Muscle slide operations and tendon lengthening",,
0812,Percutaneous Tenotomy: All sites,R954.20,
0813,Torticollis,"R2,409.90",
0815,Scalenotomy,"R3,313.40",
0817,Scalenotomy with excision of first rib,"R4,769.80",
0821,Tennis elbow,"R2,409.90",
0822,Open release elbow (Mitals) - stand alone procedure,"R6,983.60",
0823,Excision or slide for Volkmann's Contracture,"R4,819.80",
0825,Hip: Open muscle release,"R2,911.90",
0829,Knee: Quadriceps plasty,"R4,016.50",
0831,Knee: Open tenotomy,"R3,539.30",
0835,Calf,"R2,409.90",
0837,Open elongation tendon Achilles,"R2,409.90",
0838,"Percutaneous ""Hoke"" elongation tendo Achilles","R1,990.60",
0845,Foot: Plantar fasciotomy,"R1,757.40",
0846,Foot: Postero-medial release for club-foot,"R4,819.80",
3.5,Bursae and ganglia,,
0847,Excision: Semimembranosus,"R2,259.30",
0849,Excision: Prepatellar,"R1,129.90",
0851,Excision: Olecranon,"R2,053.00",
0853,Excision: Small bursa or ganglion,"R2,030.50",
0855,Excision: Compound palmar ganglion or synovectomy,"R3,213.30",
0857,Bursae and ganglia: Aspiration or injection (no after-care) (modifier 0005 not applicable),R226.00,
3.6,Musculo-skeletal system: Miscellaneous,,
3.6.1,Musculo-skeletal system: Miscellaneous: Leg equalisation and congenital hips and feet,,
0859,Leg equalisation and congenital hips and feet: Leg shortening,"R7,079.30",
0861,Leg equalisation and congenital hips and feet: Leg lengthening,"R10,443.00",
0863,Leg equalisation and congenital hips and feet: Epiphysiodesis at one level,"R2,911.90",
0865,Congenital dislocation of hip: Initial non-operative reduction and application of plaster cast: One hip,"R2,736.40",
0867,Congenital dislocation of hip: Initial non-operative reduction and application of plaster cast: Both hips,"R4,016.50",
0868,Open reduction of congenital dislocation of the hip,"R4,669.10",
0869,Subsequent plasters,R803.50,
0873,Congenital club foot: Manipulation and plaster: One foot,R652.70,
0874,Ponseti technique assistant (medical practitioner),R325.90,
3.6.2,Musculo-skeletal system: Miscellaneous: Removal of internal fixatives of prosthesis,,
0883,Removal of internal fixatives or prosthesis: Readily accessible,R918.60,
0884,Removal of internal fixatives: Less accessible,"R1,895.60",
0885,Removal of prosthesis for infection soon after operation,"R3,213.30",
0886,Late removal of infected or not infected total joint replacement prosthesis (including six weeks after-care): ADD to the item for total joint replacement of the specific joint,"R1,606.90",
3.6.2.1,Musculo-skeletal system: Miscellaneous: Removal of foreign bodies, ,
0644,"Removal of foreign body: Shoulder, subcutaneous",R502.10,
0647,"Removal of foreign body: Upper arm or elbow area, subcutaneous",R502.10,
0648,"Removal of foreign body: Upper arm or elbow area, subfascial or intramuscular",R778.30,
0651,Exploration with removal of deep foreign body: Forearm or wrist,R778.30,
0652,"Removal of foreign body: Pelvis or hip, subcutaneous tissue",R502.10,
0653,"Removal of foreign body: Pelvis or hip, subfascial or intramuscular",R778.30,
0654,"Removal of foreign body: Thigh or knee area, subfascial or intramuscular",R778.30,
0655,"Removal of foreign body: Foto, subcutaneous",R502.10,
0656,"Removal of foreign body: Foto, deep",R778.30,
0657,"Removal of foreign body: Foto, complicated",R778.30,
3.7,Plasters (exclusive of after-care),,
0887,Limb cast (excluding after-care) (modifier 0005 not applicable),R325.90,
0888,"Application of short limb cast (forearm, lower leg) (excluding after-care) (first cast included in procedure)",R461.70,
0889,"Spica, plaster jacket or hinged cast brace (excluding after-care)",R803.50,
0891,Turnbuckle cast for scoliosis (excluding after-care),"R1,280.10",
0892,"Application of cast: Revision (walker, window, bivalve) (excluding after-care)",R474.40,
0893,Adjustment or repair of turnbuckle cast for scoliosis (excluding after-care),R477.40,
0894,Application of cast: Clubfoot (excluding after-care) (first cast included in procedure,R853.00,
3.8,Musculo-skeletal system: Special areas,,
3.8.1,Special areas: Foot and Ankle,,
0895,Club foot: Revision club foot release - stand alone procedure,"R7,598.80",
0896,Club foot: Posterior release only - stand alone procedure,"R3,998.80",
0900,Excision tarsal coalition - stand alone procedure,"R3,552.20",
0901,Tenotomy: Single tendon,"R1,589.10",
0903,Hammer toe: One toe,"R2,498.20",
0905,Filleting of toe or Ruiz-Mora procedure,"R2,498.20",
0906,Arthrodesis Hallux,"R3,715.20",
0907,Silver bunionectomy or similar for Hallux Valgus,"R3,167.70",
,Not to be charged with item 0911, ,
0909,Excision arthroplasty,"R3,644.50",
0910,Cheilectomy or metatarsophangeal implant Hallux,"R4,593.90",
0911,Metatarsal osteotomy or Lapidus or similar or Chevron - stand alone procedure,"R4,749.40",
,Not to be charged with item 0907, ,
5730,Hallux Valgus double osteotomy etc.,"R4,583.90",
5731,Distal soft tissue procedure for Hallux Valgus,"R4,357.80",
5732,Aitkin procedure or similar,"R4,187.40",
5734,Removal bony prominence foot e.g. bunionette (ò Bunionette not applicable to COID),"R2,284.10",
5735,Repair angular deformity toe (lesser toes),"R2,440.10",
5736,Sesamoidectomy,"R2,454.90",
5737,Repair major foot tendons e.g. Tib Post,"R3,697.50",
5738,Repair of dislocating peroneal tendons,"R4,348.00",
5739,Forefoot reconstruction for rheumatoid arthritis: Clayton or similar: One foot,"R5,078.40",
5740,Steindler strip - plantar fascia,"R2,440.10",
5741,Kelikian syndactilly (one web space),"R2,440.10",
5742,Tendon transfer foot,"R4,317.90",
5743,Capsulotomy metatarsophalangeal joints: Foot,"R2,178.70",
3.8.2,Big toe (refer to section 3.8.1 for procedures on big toe),,
3.8.3,Special areas: Reimplantations,,
0912,Replantation of amputated upper limb proximal to wrist joint,"R18,324.60",
0913,Replantation of thumb,"R16,818.90",
0914,"Replantation of a single digit (to be motivated), for multiple digits (modifier 0005 applicable)","R14,559.70",
0915,Replantation operation through the palm,"R31,880.90",
3.8.4,Special areas: Hands: (Note: Skin: See Integumentary System),,
0919,Tumours: Epidermoid cysts,R878.70,
0920,Tumours: Ganglion or fibroma,"R1,945.60",
0921,Tumours: Nodular synovitis (Giant cell tumour of tendon sheath),"R2,158.70",
0922,Removal of foreign bodies requiring incision: Under local anaesthetic,R477.40,
0923,Removal of foreign bodies requiring incision: Under general or regional anaesthetic,R803.50,
0924,Crushed hand injuries: Initial extensive soft tissue toilet under general anaesthetic (sliding scale) - Minimum,R928.80,
0924a,Crushed hand injuries: Initial extensive soft tissue toilet under general anaesthetic (sliding scale),"R2,761.50",
,Item 0924: The number of units chargeable under this item ranges from 37.00 to 110.00 for Specialists and General Practitioners., ,
0925,Crushed hand injuries: Subsequent dressing changes under general anaesthetic,R401.60,
3.8.5,Special areas: Spine,,
,"Please note the following with regard to section 3.8.5: Spine

a)  Modifier 0005 (multiple procedures/operations under the same anaesthetic) is not applicable if the following procedures are performed together:

1.  Bone graft procedures and instrumentation are to be charged in addition to arthrodesis.

2.  When vertebral procedures are performed by arthrodesis, bone grafts and instrumentation may be charged for in addition.

b)  Modifier 0005 (multiple procedures/operations under the same anaesthetic) would be applicable when arthrodesis is performed in addition to another procedure, e.g. Osteotomy, laminectomy.", ,
0927,"Excision of one vertebral body, for a lesion within the body (no decompression)","R5,196.90",
0928,Excision of each additional vertebral segment for a lesion within the body (no decompression),"R1,054.40",
0929,Manipulation of spine under general anaesthetic: (no after-care) (modifier 0005 not applicable),R351.30,
0930,Posterior osteotomy of spine: One vertebral segment,"R8,509.90",
0931,Posterior spinal fusion: One level,"R9,664.60",
0932,Posterior osteotomy of spine: Each additional vertebral segment,"R2,585.40",
0933,Anterior spinal osteotomy with disc removal: One vertebral segment,"R7,907.30",
0936,Anterior spinal osteotomy with disc removal: Each additional vertebral segment,"R2,585.40",
0938,Anterior fusion base of skull to C2,"R11,271.60",
0939,Trans-abdominal anterior exposure of the spine for spinal fusion only if done by a second surgeon,"R4,016.50",
0940,Trans-thoracic anterior exposure of the spine if done by a second surgeon,"R4,016.50",
0941,Anterior interbody fusion: One level,"R9,037.30",
0942,Anterior interbody fusion: Each additional level,"R2,560.80",
0944,Posterior fusion: Occiput to C2,"R9,789.80",
0946,Posterior spinal fusion: Each additional level,"R2,786.50",
0948,Posterior interbody lumbar fusion: One level,"R9,136.90",
0950,Posterior interbody lumbar fusion: Each additional interspace,"R2,384.60",
0959,Excision of coccyx,"R2,409.90",
0961,Costo-transversectomy,"R4,970.00",
0963,Antero-lateral decompression of spinal cord or anterior debridement,"R8,183.80",
,MODIFIER,,
0061,"Combined procedures on the spine: In cases of combined procedures on the spine, both the orthopaedic surgeon and the neurosurgeon are entitled to the full units for the relevant part of the operation performed. Each surgeon may charge an assistant fee for the the procedures performed by the other surgeon, at general practitioner rate (refer to modifier 0009)", ,
3.8.6,Special areas: Spinal deformities,,
,Please note : Posterior fusion for spinal deformity (to be used for scoliosis more than 30 degrees or thoracic kyphosis more than 45 degrees)., ,
0952,Posterior fusion for spinal deformity: Up to 6 levels,"R9,011.90",
0954,Posterior fusion for spinal deformity: 7 to 12 levels,"R13,731.10",
0955,Posterior fusion for spinal deformity: 13 or more levels,"R14,885.90",
0956,Anterior fusion for spinal deformity: 2 or 3 levels,"R10,292.00",
0957,Anterior fusion for spinal deformity: 4 to 7 levels,"R11,145.70",
0958,Anterior fusion for spinal deformity: 8 or more levels,"R13,530.40",
,MODIFIER,,
0065,"Additional operative procedures by same surgeon, under section 3.8.6: Spinal deformities, within a period of 12 months: 75% of scheduled fee for the lesser procedure, except where otherwise specified elsewhere", ,
3.8.7,Special areas: All spinal problems,,
0943,Laminectomy with decompression of nerve roots and disc removal: One level,"R6,024.50",
0960,Posterior non-segmental instrumentation,"R4,192.40",
0962,Posterior segmental instrumentation: 2 to 6 vertebrae,"R4,417.70",
0964,Posterior segmental instrumentation: 7 to 12 vertebrae,"R5,045.70",
0966,Posterior segmental instrumentation:13 or more vertebrae,"R6,150.70",
0968,Anterior instrumentation: 2 to 3 vertebrae,"R3,991.40",
0969,Skull or skull-femoral traction including two weeks after-care,"R1,606.90",
0970,Anterior instrumentation: 4 to 7 vertebrae,"R4,644.20",
0971,Halo-splint and POP jacket including two weeks after-care,"R2,911.90",
0972,Anterior instrumentation: 8 or more vertebrae,"R5,171.00",
0974,Additional pelvic fixation of instrumentation other than sacrum,"R2,710.90",
5750,Reinsertion of instrumentation,"R6,928.20",
5751,Removal of posterior non-segmental instrumentation,"R4,342.70",
5752,Removal of posterior segmental instrumentation,"R4,393.30",
