4849,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 0.6-1.0 cm",R579.20,
4850,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 1.1-2.0 cm",R869.10,
4851,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 2.1-3.0 cm","R1,158.60",
4852,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 3.1-4.0 cm","R1,448.20",
4853,"Excision malignant lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane > 4.0 cm","R1,737.90",
4856,"Split thickness autograft of the trunk, arms and/or legs <=100 cm (1% of body area for infants and children)","R2,008.30",
4857,"Split thickness autograft of the trunk, arms and/or legs; each additional 100 cm or part thereof (1% of body area for infants and children) (modifier 0005 not applicable)",R608.20,
4858,"Split thickness autograft of the face, scalp, neck, ears, genitalia, hands, feet and/or multiple digits <=100 cm (1% of body area for infants and children)","R2,008.30",
4859,"Split thickness autograft of the face, scalp, neck, ears, genitalia, hands, feet and/or multiple digits; each additional 100 cm or part thereof (1% of body area for infants and children) (modifier 0005 not applicable)",R996.50,
4862,"Full thickness graft of the trunk, free graft including direct closure of donor site: <=20cm","R2,008.30",
4863,"Full thickness graft of the trunk, free graft including direct closure of donor site, each additional 20cm (modifier 0005 not applicable)",R494.30,
4864,"Full thickness graft of the scalp, arms and/or legs, free graft including direct closure of donor site: <=20cm","R2,008.30",
4865,"Full thickness graft of the scalp, arms and/or legs, free graft including direct closure of donor site; each additional 20cm (modifier 0005 not applicable)",R444.10,
4866,"Full thickness graft of the face, neck, axilla, genitalia, hands and/or feet, free graft including direct closure of donor site: <=20cm","R2,008.30",
4867,"Full thickness graft of the face, neck, axilla, genitalia, hands and/or feet, free graft including direct closure of donor site; each additional 20cm (modifier 0005 not applicable)",R698.90,
4868,"Full thickness graft of the nose, ears, eyelids and/or lips, free graft including direct closure of donor site: <=20cm","R2,008.30",
4869,"Full thickness graft of the nose, ears, eyelids and/or lips, free graft including direct closure of donor site; each additional 20cm (modifier 0005 not applicable)",R831.90,
4940,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) <= 0.5 cm",R270.10,
4941,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) 0.6-1.0 cm",R521.50,
4942,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) 1.1-2.0 cm",R270.10,
4943,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) 2.1-3.0 cm",R135.30,
4944,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) 3.1-4.0 cm",R270.10,
4945,"Excision, benign lesion, including margins: Trunk/arms/legs (except skin tags) > 4.0 cm",R270.10,
4950,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia",R270.10,
4951,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia 0.6-1.0 cm",R270.10,
4952,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia 1.1-2.0 cm",R270.10,
4953,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia 2.1-3.0 cm",R270.10,
4954,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia 3.1-4.0 cm",R270.10,
4955,"Excision benign lesion, including margins: Scalp/neck/hands/feet/genitalia > 4.0 cm",R270.10,
4960,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane",R270.10,
4961,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 0.6-1.0 cm",R270.10,
4962,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 1.1-2.0 cm",R270.10,
4963,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 2.1-3.0 cm",R270.10,
4964,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane 3.1-4.0 cm",R270.10,
4965,"Excision benign lesion, including margins: Face/ears/eyelids/nose/lips/mucous membrane > 4.0 cm",R270.10,
4970,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia",R270.10,
4971,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia 0.6-1.0 cm",R579.20,
4972,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia 1.1-2.0 cm",R270.10,
4973,"Excision, malignant lesio, including margins: Scalp/neck/hands/feet/genitalia 2.1-3.0 cm",R270.10,
4974,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia 3.1-4.0 cm",R579.20,
4975,"Excision, malignant lesion, including margins: Scalp/neck/hands/feet/genitalia > 4.0 cm",R270.10,
4872,"Acellular dermal allograft of the trunk, arms and/or legs <=100 cm (1% of body area for infants and children)",,Refer Rule C
4873,"Acellular dermal allograft of the trunk, arms and/or legs; each additional 100 cm or part thereof (1% of body area for infants and children) (modifier 0005 not applicable)",,Refer Rule C
4874,"Acellular dermal allograft of the face, scalp, neck, ears, genitalia, hands, feet and/or multiple digits <=100 cm (1% of body area for infants and children)",,Refer Rule C
4875,"Acellular dermal allograft of the face, scalp, neck, ears, genitalia, hands, feet and/or multiple digits; each additional 100 cm or part thereof (1% of body area for infants and children) (modifier 0005 not applicable)",,Refer Rule C
2.5,Breasts,,
0316,Fine needle aspiration for soft tissue (all areas),R289.70,
0317,Aspiration of cyst or tumour,R173.80,
0319,"Mastotomy with exploration, drainage of abscess or removal of mammary implant",R811.10,
0321,"Biopsy or excision of cyst, benign tumour, aberrant breast tissue, duct papilloma","R1,819.00",
0323,Subareolar cone excision of ducts of wedge excision of breast,"R1,737.90",
0324,Wedge excision of breast and axillary dissection,"R4,344.60",
0325,Total mastectomy,"R2,993.30",
0327,Total mastectomy with axillary gland biopsy,"R3,572.40",
0329,Total mastectomy with axillary gland dissection,"R5,310.50",
0330,Nipple and areola reconstruction,"R1,834.30",
0331,Subcutaneous mastectomy for disease of breast; including reconstruction but excluding cost of prosthesis: Unilateral,"R4,518.40",
0333,Subcutaneous mastectomy for disease of breast; including reconstruction but excluding cost of prosthesis: Bilateral,"R7,916.90",
0334,Removal of breast implant by means of capsulectomy: Per breast,"R4,518.40",
0335,Implantation of internal subpectoral mammary prosthesis in post mastectomy patients,"R2,896.40",
0337,Reduction: Mammoplasty for pathological hypertrophy: Unilateral,"R4,518.40",
0339,Reduction: Mammoplasty for pathological hypertrophy: Bilateral,"R7,916.90",
0341,Gynaecomastia: Unilateral,"R1,776.60",
0343,Gynaecomastia: Bilateral,"R3,108.70",
0338,"Breast reconstruction: Transverse rectus abdominis myocutaneous flap (TRAM), single pedicle (suture of donor site included)","R9,023.40",
0340,"Breast reconstruction: Transverse rectus abdominis myocutaneous flap (TRAM), single pedicle, with microvascular anastomosis (supercharging) (suture of donor site included)","R10,726.50",
0342,"Breast reconstruction: Transverse rectus abdominis myocutaneous flap (TRAM), double pedicle (suture of donor site included)","R10,166.60",
0336,"Breast reconstruction: Lattisimus dorsi flap, without prosthetic implant",,Refer Rule C
0344,Breast reconstruction: Revision,,Refer Rule C
2.6,Burns,,
0351,Major Burns: Resuscitation (including supervision and intravenous therapy - first 48 hours),"R5,329.50",
0353,Tangential excision and grafting: Small,"R1,931.00",
0354,Tangential excision and grafting: Large,"R3,861.70",
